opportunity_id,account_name,owner,segment,region,stage,amount,probability,expected_close_date,is_closed_won,created_date,join_key
OPP_01376,Account_1376,Rep_13,Mid,APAC,Closed Won,73102,0.5092922546308379,2025-01-28,0,2024-02-08,1
OPP_01377,Account_1377,Rep_5,SMB,APAC,Proposal,18426,0.515577145396135,2025-05-11,0,2024-06-01,1
OPP_01378,Account_1378,Rep_13,Mid,AMER,Closed Won,31750,0.808818532704809,2025-04-11,0,2024-11-15,1
OPP_01379,Account_1379,Rep_17,SMB,EMEA,Closed Lost,59188,0.5770110335875669,2025-04-17,0,2024-12-25,1
OPP_01380,Account_1380,Rep_18,Mid,APAC,Negotiation,11872,0.0,2025-03-30,0,2024-09-25,1
OPP_01381,Account_1381,Rep_8,SMB,APAC,Negotiation,95231,0.5525283975743381,2025-06-18,1,2024-11-19,1
OPP_01382,Account_1382,Rep_13,Enterprise,AMER,Proposal,49086,0.20999672876649345,2025-02-04,0,2024-11-21,1
OPP_01383,Account_1383,Rep_19,Enterprise,AMER,Proposal,67770,0.30680581507769267,2025-04-03,0,2024-03-15,1
OPP_01384,Account_1384,Rep_3,Mid,AMER,Proposal,95368,0.337566105654734,2025-04-15,0,2024-09-13,1
OPP_01385,Account_1385,Rep_8,SMB,EMEA,Negotiation,84514,0.3673323352975396,2025-03-17,0,2024-07-18,1
OPP_01386,Account_1386,Rep_2,SMB,EMEA,Closed Won,89177,0.22497012159193935,2025-03-25,0,2024-04-07,1
OPP_01387,Account_1387,Rep_8,Enterprise,AMER,Negotiation,93663,0.5406964006904575,2025-03-17,0,2024-04-13,1
OPP_01388,Account_1388,Rep_13,SMB,AMER,Qualification,35720,0.21783954298180813,2025-02-19,0,2024-06-12,1
OPP_01389,Account_1389,Rep_13,SMB,APAC,Proposal,19079,0.5713335214499694,2025-04-10,0,2024-04-22,1
OPP_01390,Account_1390,Rep_1,SMB,AMER,Closed Won,18338,0.9473942154123259,2025-06-07,0,2024-04-12,1
OPP_01391,Account_1391,Rep_6,Mid,APAC,Proposal,4291,0.2341281882131872,2025-03-13,0,2024-02-06,1
OPP_01392,Account_1392,Rep_19,Mid,APAC,Negotiation,75084,0.44309793913215556,2025-04-25,1,2024-04-15,1
OPP_01393,Account_1393,Rep_16,Enterprise,EMEA,Closed Won,50393,0.0,2025-03-18,1,2024-07-05,1
OPP_01394,Account_1394,Rep_8,SMB,EMEA,Negotiation,94558,0.4398129414059734,2025-05-01,0,2024-12-29,1
OPP_01395,Account_1395,Rep_1,SMB,AMER,Proposal,70770,0.6285434305262968,2025-02-23,0,2024-01-21,1
OPP_01396,Account_1396,Rep_16,Enterprise,APAC,Closed Lost,27720,0.6441278462714535,2025-03-12,0,2024-05-27,1
OPP_01397,Account_1397,Rep_9,Enterprise,EMEA,Qualification,14368,0.5154727460568194,2025-03-26,0,2024-05-08,1
OPP_01398,Account_1398,Rep_13,SMB,AMER,Closed Lost,55313,0.6778526849517952,2025-04-12,0,2024-07-05,1
OPP_01399,Account_1399,Rep_11,Mid,AMER,Qualification,48969,1.0,2025-04-17,0,2024-10-10,1
OPP_01400,Account_1400,Rep_13,SMB,APAC,Qualification,49838,0.8424609374875198,2025-06-28,0,2024-07-17,1
OPP_01401,Account_1401,Rep_10,Enterprise,EMEA,Closed Lost,9734,0.3954958141180726,2025-01-28,1,2024-08-22,1
OPP_01402,Account_1402,Rep_4,SMB,EMEA,Qualification,13197,0.2097792027066523,2025-04-18,0,2024-04-17,1
OPP_01403,Account_1403,Rep_6,Enterprise,APAC,Closed Won,69895,0.41876971668523927,2025-01-21,0,2024-01-09,1
OPP_01404,Account_1404,Rep_7,Mid,AMER,Closed Won,57831,0.31060344687653035,2025-06-04,0,2024-08-13,1
OPP_01405,Account_1405,Rep_5,Mid,AMER,Closed Lost,59073,0.5902695095729266,2025-01-27,0,2024-07-27,1
OPP_01406,Account_1406,Rep_11,SMB,APAC,Closed Lost,73925,0.2637612921141004,2025-03-18,0,2024-09-01,1
OPP_01407,Account_1407,Rep_13,Mid,APAC,Proposal,81488,0.4854355134819316,2025-02-19,0,2024-10-14,1
OPP_01408,Account_1408,Rep_19,Mid,APAC,Closed Won,95611,0.667602810907262,2025-06-06,0,2024-03-06,1
OPP_01409,Account_1409,Rep_10,SMB,AMER,Qualification,85475,0.4798608254365646,2025-06-16,1,2024-12-21,1
OPP_01410,Account_1410,Rep_10,Mid,APAC,Proposal,51302,0.31073723545044074,2025-02-26,0,2024-06-01,1
OPP_01411,Account_1411,Rep_11,Enterprise,EMEA,Closed Won,16624,0.7349628115171384,2025-04-29,0,2024-07-09,1
OPP_01412,Account_1412,Rep_7,Mid,EMEA,Proposal,68271,0.1242038110492345,2025-06-14,0,2024-08-05,1
OPP_01413,Account_1413,Rep_18,Mid,EMEA,Negotiation,25315,0.4344409888245074,2025-03-05,0,2024-06-02,1
OPP_01414,Account_1414,Rep_4,SMB,APAC,Negotiation,18422,0.49166799532373306,2025-02-17,1,2024-10-03,1
OPP_01415,Account_1415,Rep_2,Mid,APAC,Negotiation,40137,0.5031817316799262,2025-05-30,0,2024-03-22,1
OPP_01416,Account_1416,Rep_14,SMB,AMER,Closed Lost,73663,0.5360992112156162,2025-06-07,0,2024-08-08,1
OPP_01417,Account_1417,Rep_13,Mid,AMER,Qualification,49232,0.6220879639618986,2025-06-05,0,2024-10-06,1
OPP_01418,Account_1418,Rep_12,Enterprise,AMER,Negotiation,79142,0.4929185121909298,2025-05-31,0,2024-04-20,1
OPP_01419,Account_1419,Rep_7,Mid,APAC,Closed Lost,33743,0.4263883435712639,2025-01-04,0,2024-04-01,1
OPP_01420,Account_1420,Rep_2,SMB,EMEA,Proposal,16636,0.41848213106806087,2025-05-11,0,2024-01-12,1
OPP_01421,Account_1421,Rep_13,SMB,EMEA,Qualification,91884,0.3776968395923291,2025-03-02,0,2024-05-18,1
OPP_01422,Account_1422,Rep_14,Mid,APAC,Negotiation,11108,0.6575086648653731,2025-04-06,1,2024-06-03,1
OPP_01423,Account_1423,Rep_17,Mid,AMER,Proposal,74634,0.37069430410469706,2025-01-04,0,2024-01-23,1
OPP_01424,Account_1424,Rep_9,Enterprise,EMEA,Qualification,37180,0.6693542218016488,2025-03-06,0,2024-08-07,1
OPP_01425,Account_1425,Rep_17,Enterprise,APAC,Closed Won,19883,0.5037998164519742,2025-05-20,0,2024-12-13,1
OPP_01426,Account_1426,Rep_8,Mid,AMER,Negotiation,45400,0.3957490386287741,2025-05-21,0,2024-08-24,1
OPP_01427,Account_1427,Rep_2,SMB,AMER,Closed Lost,46999,0.623681443148827,2025-06-11,0,2024-09-09,1
OPP_01428,Account_1428,Rep_13,SMB,APAC,Closed Won,48951,0.35450921505537636,2025-05-04,0,2024-07-01,1
OPP_01429,Account_1429,Rep_3,SMB,EMEA,Negotiation,8160,0.6276368081456426,2025-04-03,1,2024-07-16,1
OPP_01430,Account_1430,Rep_16,SMB,EMEA,Qualification,56262,0.5425452242383569,2025-01-31,0,2024-06-18,1
OPP_01431,Account_1431,Rep_6,Mid,EMEA,Proposal,20929,0.38073506218161585,2025-03-12,0,2024-05-02,1
OPP_01432,Account_1432,Rep_19,Mid,APAC,Qualification,84133,0.6057269630669119,2025-05-21,0,2024-02-03,1
OPP_01433,Account_1433,Rep_7,Mid,EMEA,Closed Lost,12123,0.6093179451377277,2025-01-02,0,2024-11-08,1
OPP_01434,Account_1434,Rep_10,SMB,AMER,Qualification,29357,0.7315039211619916,2025-06-10,0,2024-01-03,1
OPP_01435,Account_1435,Rep_9,SMB,EMEA,Proposal,71496,0.6932294024818592,2025-02-19,0,2024-01-06,1
OPP_01436,Account_1436,Rep_2,SMB,APAC,Negotiation,34556,0.5982548041452566,2025-05-15,0,2024-10-30,1
OPP_01437,Account_1437,Rep_15,SMB,EMEA,Proposal,84791,0.2744818097582473,2025-05-26,0,2024-04-11,1
OPP_01438,Account_1438,Rep_5,Enterprise,EMEA,Qualification,62934,0.9897173976348115,2025-06-28,1,2024-07-10,1
OPP_01439,Account_1439,Rep_4,SMB,AMER,Negotiation,79886,0.21927675778563793,2025-01-08,0,2024-01-13,1
OPP_01440,Account_1440,Rep_20,Mid,EMEA,Qualification,31881,0.6898526348564618,2025-02-24,0,2024-02-05,1
OPP_01441,Account_1441,Rep_4,SMB,APAC,Qualification,19409,0.5862567633772597,2025-02-12,0,2024-03-10,1
OPP_01442,Account_1442,Rep_18,Enterprise,APAC,Proposal,56416,0.2651715255037771,2025-01-30,0,2024-10-15,1
OPP_01443,Account_1443,Rep_4,Mid,AMER,Closed Won,99171,0.4751398122243002,2025-02-28,0,2024-04-14,1
OPP_01444,Account_1444,Rep_17,SMB,APAC,Negotiation,68982,0.4842494227510719,2025-01-09,0,2024-07-22,1
OPP_01445,Account_1445,Rep_12,Mid,AMER,Proposal,31657,0.7611165431621048,2025-03-09,0,2024-11-08,1
OPP_01446,Account_1446,Rep_17,Mid,APAC,Negotiation,87743,0.3573378199439577,2025-06-16,1,2024-02-24,1
OPP_01447,Account_1447,Rep_10,Enterprise,EMEA,Proposal,49951,0.4476109987151292,2025-03-22,0,2024-04-16,1
OPP_01448,Account_1448,Rep_1,SMB,EMEA,Closed Lost,9752,0.03278607899574737,2025-05-19,0,2024-05-20,1
OPP_01449,Account_1449,Rep_18,Enterprise,AMER,Qualification,14440,0.8469525586247155,2025-05-03,0,2024-08-12,1
OPP_01450,Account_1450,Rep_18,Enterprise,AMER,Negotiation,45864,0.28590635139598575,2025-05-10,0,2024-11-02,1
OPP_01451,Account_1451,Rep_14,Enterprise,APAC,Closed Lost,50691,0.565382172847835,2025-01-23,0,2024-12-13,1
OPP_01452,Account_1452,Rep_15,Mid,EMEA,Closed Won,73035,0.4797184340556272,2025-01-22,0,2024-11-04,1
OPP_01453,Account_1453,Rep_12,Mid,APAC,Qualification,87675,0.48039980664333204,2025-06-03,0,2024-02-05,1
OPP_01454,Account_1454,Rep_4,Mid,EMEA,Proposal,81303,0.661972396974175,2025-05-20,0,2024-05-12,1
OPP_01455,Account_1455,Rep_3,Enterprise,EMEA,Closed Won,23343,0.8342524920607269,2025-06-09,0,2024-01-25,1
OPP_01456,Account_1456,Rep_20,Mid,AMER,Qualification,94248,0.5502987339883983,2025-01-09,0,2024-12-02,1
OPP_01457,Account_1457,Rep_12,Mid,AMER,Closed Won,20673,0.6310156035261052,2025-03-31,0,2024-02-06,1
OPP_01458,Account_1458,Rep_7,Mid,EMEA,Closed Won,60954,0.5657783073454081,2025-02-02,0,2024-01-19,1
OPP_01459,Account_1459,Rep_11,Mid,EMEA,Closed Won,55698,0.7035062847861253,2025-06-01,0,2024-02-04,1
OPP_01460,Account_1460,Rep_1,Enterprise,AMER,Qualification,96024,0.40741672410273455,2025-03-30,0,2024-12-28,1
OPP_01461,Account_1461,Rep_6,SMB,AMER,Closed Won,27520,0.7150781108832828,2025-04-05,0,2024-11-05,1
OPP_01462,Account_1462,Rep_15,Enterprise,APAC,Negotiation,16784,0.7220999731294768,2025-03-10,0,2024-01-06,1
OPP_01463,Account_1463,Rep_15,Mid,EMEA,Closed Won,39079,0.716507401736582,2025-02-07,1,2024-07-17,1
OPP_01464,Account_1464,Rep_19,Enterprise,EMEA,Qualification,45220,0.3679704265327048,2025-05-19,0,2024-02-03,1
OPP_01465,Account_1465,Rep_11,Mid,APAC,Qualification,21491,0.4663324731525618,2025-06-09,0,2024-02-25,1
OPP_01466,Account_1466,Rep_2,SMB,APAC,Proposal,49720,0.547893397756087,2025-03-05,0,2024-09-12,1
OPP_01467,Account_1467,Rep_14,Enterprise,APAC,Qualification,15718,0.22583159103419886,2025-03-13,0,2024-07-29,1
OPP_01468,Account_1468,Rep_2,SMB,EMEA,Negotiation,36597,0.818984041617203,2025-01-20,0,2024-04-06,1
OPP_01469,Account_1469,Rep_4,Enterprise,APAC,Closed Lost,62217,0.4975446932995648,2025-02-03,0,2024-10-08,1
OPP_01470,Account_1470,Rep_17,Mid,APAC,Proposal,99351,0.5567855775209443,2025-04-21,0,2024-08-28,1
OPP_01471,Account_1471,Rep_3,Mid,APAC,Closed Won,27832,0.38459911205455943,2025-02-11,0,2024-06-18,1
OPP_01472,Account_1472,Rep_13,SMB,AMER,Qualification,55818,0.23462448812659542,2025-05-16,0,2024-12-12,1
OPP_01473,Account_1473,Rep_9,Mid,AMER,Qualification,98398,0.3791940229050458,2025-03-07,0,2024-10-20,1
OPP_01474,Account_1474,Rep_7,SMB,EMEA,Qualification,13864,0.5438408375267176,2025-01-21,1,2024-08-14,1
OPP_01475,Account_1475,Rep_15,SMB,EMEA,Proposal,89378,0.6346857625507387,2025-03-20,0,2024-11-10,1
OPP_01476,Account_1476,Rep_11,SMB,AMER,Closed Lost,9177,0.5323583081205441,2025-03-11,0,2024-05-06,1
OPP_01477,Account_1477,Rep_20,SMB,APAC,Qualification,47115,0.5693448032483901,2025-01-05,0,2024-10-06,1
OPP_01478,Account_1478,Rep_2,Enterprise,APAC,Negotiation,57210,0.43259472506372465,2025-03-08,0,2024-01-21,1
OPP_01479,Account_1479,Rep_15,Enterprise,APAC,Proposal,52954,0.5992497132490856,2025-06-20,0,2024-11-11,1
OPP_01480,Account_1480,Rep_14,SMB,APAC,Closed Lost,12844,0.7965665732771814,2025-01-16,0,2024-09-02,1
OPP_01481,Account_1481,Rep_20,Mid,EMEA,Qualification,75130,0.6409578884877973,2025-04-09,0,2024-03-30,1
OPP_01482,Account_1482,Rep_11,SMB,AMER,Qualification,14418,0.6619083776505881,2025-03-14,0,2024-01-06,1
OPP_01483,Account_1483,Rep_3,Mid,EMEA,Qualification,35854,0.5588032798613262,2025-02-04,0,2024-09-22,1
OPP_01484,Account_1484,Rep_17,Enterprise,EMEA,Proposal,89644,0.19936898608007958,2025-03-24,1,2024-04-06,1
OPP_01485,Account_1485,Rep_12,Enterprise,AMER,Proposal,76955,0.29106669387375134,2025-06-20,0,2024-05-29,1
OPP_01486,Account_1486,Rep_15,Mid,APAC,Closed Lost,89075,0.5909751601327686,2025-04-20,0,2024-03-20,1
OPP_01487,Account_1487,Rep_16,Enterprise,APAC,Negotiation,44950,0.49781218960798285,2025-02-08,0,2024-01-17,1
OPP_01488,Account_1488,Rep_5,SMB,EMEA,Negotiation,66227,0.5879685772945656,2025-01-10,0,2024-05-17,1
OPP_01489,Account_1489,Rep_20,Enterprise,EMEA,Negotiation,13835,0.8352846835688148,2025-05-28,0,2024-05-19,1
OPP_01490,Account_1490,Rep_6,SMB,APAC,Qualification,18533,0.6452071998458667,2025-01-01,1,2024-12-04,1
OPP_01491,Account_1491,Rep_19,Mid,EMEA,Proposal,96051,0.7517772411485644,2025-01-06,0,2024-02-09,1
OPP_01492,Account_1492,Rep_5,Mid,EMEA,Closed Lost,88858,0.518936277894146,2025-06-23,0,2024-06-16,1
OPP_01493,Account_1493,Rep_3,Mid,EMEA,Closed Won,11223,0.33855686450311206,2025-03-07,1,2024-03-14,1
OPP_01494,Account_1494,Rep_1,SMB,EMEA,Closed Lost,11273,0.4884267681571318,2025-02-07,1,2024-03-14,1
OPP_01495,Account_1495,Rep_6,Enterprise,EMEA,Closed Won,34519,0.33904963725617243,2025-06-10,0,2024-02-19,1
OPP_01496,Account_1496,Rep_15,SMB,APAC,Qualification,25160,0.8116589913544896,2025-03-08,0,2024-01-10,1
OPP_01497,Account_1497,Rep_2,Mid,EMEA,Qualification,75385,0.6580782153070939,2025-04-10,0,2024-04-12,1
OPP_01498,Account_1498,Rep_3,SMB,APAC,Qualification,92192,0.604102499325656,2025-03-18,1,2024-12-15,1
OPP_01499,Account_1499,Rep_17,SMB,AMER,Proposal,49988,0.7471886404456207,2025-02-04,0,2024-10-25,1
OPP_01500,Account_1500,Rep_12,Mid,EMEA,Qualification,11348,0.09598871709535489,2025-02-14,0,2024-12-04,1
OPP_01501,Account_1501,Rep_18,Mid,EMEA,Proposal,84460,0.617627590268532,2025-05-30,0,2024-04-13,1
OPP_01502,Account_1502,Rep_15,SMB,AMER,Negotiation,68519,0.2378708431391255,2025-03-09,0,2024-10-16,1
OPP_01503,Account_1503,Rep_12,SMB,EMEA,Closed Lost,91426,0.4985488603068678,2025-01-17,1,2024-10-06,1
OPP_01504,Account_1504,Rep_16,Mid,EMEA,Closed Won,15629,0.4376584815065571,2025-01-05,0,2024-05-21,1
OPP_01505,Account_1505,Rep_8,Enterprise,AMER,Closed Lost,50056,0.6323473224193896,2025-02-26,1,2024-10-23,1
OPP_01506,Account_1506,Rep_14,Enterprise,AMER,Qualification,12273,0.5456374577921911,2025-04-05,0,2024-06-18,1
OPP_01507,Account_1507,Rep_17,SMB,EMEA,Qualification,98275,0.7690234347223577,2025-06-17,1,2024-01-13,1
OPP_01508,Account_1508,Rep_8,SMB,APAC,Negotiation,41416,0.3796205678134773,2025-01-30,0,2024-06-05,1
OPP_01509,Account_1509,Rep_15,SMB,EMEA,Proposal,8894,0.6418228779266568,2025-06-19,0,2024-06-22,1
OPP_01510,Account_1510,Rep_14,SMB,AMER,Proposal,47073,0.5324446433797664,2025-01-07,1,2024-06-10,1
OPP_01511,Account_1511,Rep_18,Mid,APAC,Proposal,46693,0.17294194598568946,2025-05-04,0,2024-05-11,1
OPP_01512,Account_1512,Rep_20,Mid,APAC,Proposal,52466,0.31627670829539345,2025-04-01,0,2024-01-28,1
OPP_01513,Account_1513,Rep_7,SMB,AMER,Negotiation,25343,0.47002439329556633,2025-05-27,0,2024-03-23,1
OPP_01514,Account_1514,Rep_3,SMB,APAC,Proposal,44095,0.7224584899783455,2025-06-18,0,2024-12-28,1
OPP_01515,Account_1515,Rep_12,SMB,AMER,Negotiation,32174,0.5927446115114229,2025-06-11,1,2024-09-25,1
OPP_01516,Account_1516,Rep_3,Enterprise,EMEA,Negotiation,51801,0.2664998352238571,2025-05-30,0,2024-09-07,1
OPP_01517,Account_1517,Rep_20,Enterprise,EMEA,Proposal,73436,0.47193675439056804,2025-02-21,0,2024-04-15,1
OPP_01518,Account_1518,Rep_14,SMB,APAC,Proposal,70336,0.9035612897586061,2025-01-06,0,2024-09-17,1
OPP_01519,Account_1519,Rep_15,SMB,AMER,Qualification,43926,0.5222446669681716,2025-04-19,0,2024-12-18,1
OPP_01520,Account_1520,Rep_14,Enterprise,EMEA,Proposal,73590,0.43453488498552084,2025-04-05,0,2024-01-14,1
OPP_01521,Account_1521,Rep_7,Enterprise,EMEA,Closed Won,39827,0.598347928151244,2025-06-02,0,2024-03-20,1
OPP_01522,Account_1522,Rep_17,Mid,EMEA,Closed Won,45775,0.652678615916394,2025-03-07,0,2024-06-08,1
OPP_01523,Account_1523,Rep_12,SMB,AMER,Negotiation,42201,0.4087663305039882,2025-01-10,1,2024-06-26,1
OPP_01524,Account_1524,Rep_20,SMB,AMER,Qualification,30373,0.6005149548742874,2025-01-26,0,2024-06-03,1
OPP_01525,Account_1525,Rep_4,Mid,EMEA,Negotiation,28525,0.43422210066583816,2025-05-13,0,2024-02-04,1
OPP_01526,Account_1526,Rep_9,SMB,EMEA,Negotiation,73651,0.6438655203658876,2025-03-09,0,2024-09-15,1
OPP_01527,Account_1527,Rep_6,SMB,AMER,Proposal,97643,0.5339386315942567,2025-04-08,0,2024-09-16,1
OPP_01528,Account_1528,Rep_16,Mid,EMEA,Negotiation,31486,0.5963935654105784,2025-03-12,0,2024-05-14,1
OPP_01529,Account_1529,Rep_2,SMB,APAC,Proposal,79604,0.3481632907664991,2025-02-19,0,2024-05-10,1
OPP_01530,Account_1530,Rep_8,Enterprise,APAC,Negotiation,19640,0.33574272318542814,2025-01-17,0,2024-03-21,1
OPP_01531,Account_1531,Rep_11,SMB,AMER,Closed Won,98694,0.689099460931879,2025-01-11,1,2024-02-28,1
OPP_01532,Account_1532,Rep_13,SMB,EMEA,Qualification,62455,0.48412072372290127,2025-02-22,0,2024-03-14,1
OPP_01533,Account_1533,Rep_17,Mid,EMEA,Closed Won,37136,0.5570069484198723,2025-02-19,0,2024-08-26,1
OPP_01534,Account_1534,Rep_8,SMB,EMEA,Qualification,63425,0.4387209145826961,2025-05-16,1,2024-05-08,1
OPP_01535,Account_1535,Rep_18,Enterprise,APAC,Qualification,57539,0.6797453548027288,2025-05-04,0,2024-11-10,1
OPP_01536,Account_1536,Rep_18,Mid,EMEA,Closed Lost,82664,0.37843800399406846,2025-03-03,1,2024-05-17,1
OPP_01537,Account_1537,Rep_14,SMB,APAC,Closed Lost,25942,0.47287975201982346,2025-03-17,0,2024-04-12,1
OPP_01538,Account_1538,Rep_15,Mid,EMEA,Qualification,69363,0.6571985625406264,2025-05-03,0,2024-01-09,1
OPP_01539,Account_1539,Rep_6,SMB,EMEA,Proposal,59596,0.7345935398328531,2025-03-31,0,2024-08-19,1
OPP_01540,Account_1540,Rep_11,Enterprise,EMEA,Qualification,82526,0.39524814179466333,2025-01-29,0,2024-04-08,1
OPP_01541,Account_1541,Rep_13,SMB,AMER,Proposal,36255,0.8919367963911766,2025-04-12,0,2024-08-05,1
OPP_01542,Account_1542,Rep_1,Mid,AMER,Closed Won,63129,0.5626483387387232,2025-04-11,0,2024-08-24,1
OPP_01543,Account_1543,Rep_6,SMB,AMER,Closed Lost,86523,0.29141434763825247,2025-04-20,0,2024-08-09,1
OPP_01544,Account_1544,Rep_9,Mid,APAC,Negotiation,63286,0.5738104097179936,2025-06-21,0,2024-06-16,1
OPP_01545,Account_1545,Rep_8,Enterprise,APAC,Proposal,87437,0.42340015710330847,2025-04-19,0,2024-03-02,1
OPP_01546,Account_1546,Rep_11,Enterprise,EMEA,Negotiation,17277,0.5868136974366354,2025-06-22,0,2024-11-13,1
OPP_01547,Account_1547,Rep_19,SMB,AMER,Proposal,2643,0.4914287504679324,2025-01-29,1,2024-01-10,1
OPP_01548,Account_1548,Rep_9,SMB,AMER,Closed Lost,24729,0.514854738038029,2025-02-28,0,2024-08-21,1
OPP_01549,Account_1549,Rep_17,Enterprise,AMER,Closed Lost,87623,0.31768132468277077,2025-05-23,1,2024-03-27,1
OPP_01550,Account_1550,Rep_12,Enterprise,EMEA,Negotiation,22818,0.6980122461432721,2025-03-11,0,2024-09-23,1
OPP_01551,Account_1551,Rep_14,SMB,EMEA,Proposal,66555,0.26877452656979356,2025-04-06,0,2024-07-22,1
OPP_01552,Account_1552,Rep_15,Mid,EMEA,Proposal,99979,0.278247020919001,2025-02-13,0,2024-11-13,1
OPP_01553,Account_1553,Rep_16,SMB,APAC,Qualification,54629,0.5734720698294973,2025-06-13,0,2024-11-28,1
OPP_01554,Account_1554,Rep_20,Enterprise,APAC,Closed Won,56438,0.8205688494355939,2025-03-25,1,2024-12-25,1
OPP_01555,Account_1555,Rep_1,SMB,AMER,Proposal,10457,0.42948138058711854,2025-05-01,0,2024-08-28,1
OPP_01556,Account_1556,Rep_10,SMB,APAC,Proposal,60629,0.6401944645407931,2025-02-26,0,2024-02-25,1
OPP_01557,Account_1557,Rep_8,Enterprise,APAC,Proposal,34922,0.7146680353727091,2025-04-27,0,2024-04-19,1
OPP_01558,Account_1558,Rep_18,SMB,APAC,Closed Won,10820,0.6629368874588139,2025-03-05,0,2024-02-18,1
OPP_01559,Account_1559,Rep_1,Mid,AMER,Qualification,33750,0.4377583421652637,2025-04-09,0,2024-08-30,1
OPP_01560,Account_1560,Rep_2,Mid,EMEA,Closed Lost,38790,0.28179065656118507,2025-02-07,0,2024-01-16,1
OPP_01561,Account_1561,Rep_1,SMB,EMEA,Closed Lost,89405,0.058490486865729,2025-05-25,0,2024-03-13,1
OPP_01562,Account_1562,Rep_1,SMB,AMER,Closed Lost,35421,0.4474319001075213,2025-01-27,0,2024-07-20,1
OPP_01563,Account_1563,Rep_9,Mid,EMEA,Proposal,69038,0.7356174737124349,2025-01-17,0,2024-04-02,1
OPP_01564,Account_1564,Rep_13,SMB,EMEA,Qualification,83201,0.2751668030476132,2025-03-04,0,2024-05-16,1
OPP_01565,Account_1565,Rep_1,Mid,APAC,Proposal,63325,0.6400419695037531,2025-01-11,0,2024-02-02,1
OPP_01566,Account_1566,Rep_13,Enterprise,APAC,Proposal,26600,0.3099694939896256,2025-03-05,0,2024-03-28,1
OPP_01567,Account_1567,Rep_20,Enterprise,AMER,Qualification,30394,0.5212145152773676,2025-02-08,1,2024-07-21,1
OPP_01568,Account_1568,Rep_7,SMB,AMER,Negotiation,80622,0.6415583228310036,2025-05-10,0,2024-02-08,1
OPP_01569,Account_1569,Rep_2,SMB,EMEA,Proposal,37171,0.3681009126323144,2025-04-25,0,2024-04-23,1
OPP_01570,Account_1570,Rep_6,SMB,EMEA,Closed Lost,62526,0.5340969361393828,2025-06-06,0,2024-11-28,1
OPP_01571,Account_1571,Rep_7,SMB,EMEA,Qualification,14149,0.41698173265493427,2025-02-14,0,2024-09-03,1
OPP_01572,Account_1572,Rep_14,Mid,APAC,Negotiation,31394,0.6410297317876353,2025-03-29,0,2024-12-08,1
OPP_01573,Account_1573,Rep_18,Mid,APAC,Closed Won,15396,0.5470634336969274,2025-03-21,0,2024-07-26,1
OPP_01574,Account_1574,Rep_15,SMB,APAC,Closed Won,24324,0.5113015348858535,2025-06-08,0,2024-11-07,1
OPP_01575,Account_1575,Rep_2,SMB,APAC,Closed Lost,48198,0.8116699920283956,2025-06-26,0,2024-10-23,1
OPP_01576,Account_1576,Rep_10,SMB,AMER,Closed Won,83705,0.6324612284736604,2025-01-09,0,2024-12-25,1
OPP_01577,Account_1577,Rep_12,Mid,APAC,Closed Lost,92779,0.36192962677474216,2025-06-04,0,2024-07-29,1
OPP_01578,Account_1578,Rep_17,SMB,APAC,Proposal,32016,0.48282721984044763,2025-04-15,1,2024-12-20,1
OPP_01579,Account_1579,Rep_8,Mid,EMEA,Negotiation,4194,0.48482024298406784,2025-05-05,1,2024-02-28,1
OPP_01580,Account_1580,Rep_11,SMB,AMER,Qualification,33398,0.5160639145250424,2025-03-19,0,2024-06-04,1
OPP_01581,Account_1581,Rep_3,Enterprise,APAC,Qualification,5789,1.0,2025-02-14,0,2024-05-01,1
OPP_01582,Account_1582,Rep_6,Enterprise,APAC,Qualification,86695,0.5741703785421993,2025-06-20,0,2024-04-29,1
OPP_01583,Account_1583,Rep_9,SMB,EMEA,Qualification,65967,0.09281948597904477,2025-04-18,0,2024-10-23,1
OPP_01584,Account_1584,Rep_6,SMB,AMER,Proposal,62134,0.391440205656607,2025-05-30,0,2024-11-17,1
OPP_01585,Account_1585,Rep_9,Mid,EMEA,Qualification,71886,0.11352558250083827,2025-04-09,0,2024-03-02,1
OPP_01586,Account_1586,Rep_7,SMB,AMER,Qualification,99837,0.434040348590832,2025-06-10,0,2024-06-06,1
OPP_01587,Account_1587,Rep_9,Mid,AMER,Closed Lost,25977,0.10253795405471428,2025-01-27,1,2024-02-09,1
OPP_01588,Account_1588,Rep_18,Enterprise,AMER,Qualification,1129,0.3256819057863144,2025-02-09,1,2024-08-29,1
OPP_01589,Account_1589,Rep_12,Mid,EMEA,Closed Won,60683,0.195855694073176,2025-01-26,0,2024-02-09,1
OPP_01590,Account_1590,Rep_8,Enterprise,EMEA,Qualification,46331,0.5768320355934955,2025-03-24,1,2024-12-23,1
OPP_01591,Account_1591,Rep_8,SMB,APAC,Closed Lost,35626,0.5001078725257757,2025-06-22,0,2024-07-08,1
OPP_01592,Account_1592,Rep_18,SMB,AMER,Closed Lost,49503,0.5605924614997462,2025-06-22,0,2024-08-21,1
OPP_01593,Account_1593,Rep_20,Mid,EMEA,Negotiation,28549,0.4790897222862947,2025-01-26,0,2024-01-15,1
OPP_01594,Account_1594,Rep_15,SMB,APAC,Negotiation,13342,0.22114044995911641,2025-03-11,0,2024-05-03,1
OPP_01595,Account_1595,Rep_7,Mid,EMEA,Qualification,37417,0.602704273850947,2025-03-08,0,2024-08-15,1
